Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Tirusur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606803
Vasur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606803
Andampallam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Gangapattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Isukkalikatteri,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Kadagaman,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Kattumalayanur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Madurampattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606804
Tandarai,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvananamalai,Tamil Nadu,India,606804
Kalasthambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvananamalai,Tamil Nadu,India,606805
Kolakkaravadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606805
Mallavadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606805
Turinjapuram,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606805
Arudirapattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606806
Chinnakallapadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606806
Devanur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,,Tamil Nadu,India,606806
Pavithiram,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606806
Perumanam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruannamalai,Tamil Nadu,India,606806
Su Valavetti,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606806
Veraiyur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606806
Arasampattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Vandavasi,Tamil Nadu,India,606807
Melathangal,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Vandavasi,Tamil Nadu,India,606807
Nedungunam,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Vandavasi,Tamil Nadu,India,606807
Veppambattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Vandavasi,Tamil Nadu,India,606807
Aradapattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Thandrampattu,Tamil Nadu,India,606808
Kattampoondi,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Thandrampattu,Tamil Nadu,India,606808
Kolakudi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Thandrampattu,Tamil Nadu,India,606808
Parayampattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606808
Su. Andapattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Thandrampattu,Tamil Nadu,India,606808
Su. Pappambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Thandrampattu,Tamil Nadu,India,606808
Thachampattu,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Tiruvannamalai,Tamil Nadu,India,606811
Adamangalam,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Gangavaram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Kanthapalayam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Kettavarampalayam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Kidampalayam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Melsolankuppam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Viralur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606901
Athurai,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Budamangalam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Devikapuram,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Mansurabad,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Modaiyur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Nambedu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Narasingapuram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Sevarapundi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Thatchambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Thumbur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Arni,Tamil Nadu,India,606902
Kalambur,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,,Tamil Nadu,India,606903
Kalvasal,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Kamakkur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Kasthambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Mukkurumbai,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Nadukuppam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Pulavanpadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Pungambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606903
Allialamangalam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
Mandakolathur,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
Padagam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
Pulivanandal,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
Semmiyamangalam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
Vilapakkam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606904
A K Padavedu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Arjunapuram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Kesavapuram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Krishnapuram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Ramanathapuram,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Santhavasal,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Vellur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606905
Elathur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606906
Siruvallur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606906
Vilvarani,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606906
Athuvambadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Ettivadi,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Gudalur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Kelur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Saduperipalayam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Tirumalai,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Vadamadimangalam,,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606907
Banambattu,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606908
Kadaladi (Tiruvannamalai),,Sub Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606908
Kilpalur,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606908
Thenmahadevamangalam,,Branch Post Office,Delivery,Tamilnadu,Tiruvannamalai,Tiruvannamalai,Chennai Region,Polur,Tamil Nadu,India,606908
Cuddalore,,Head Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Cuddalore Court Buildings,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Cuddalore Public Offices,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Fort St.David,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Manjakkuppam,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Semmandalam,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607001
Tirupadiripuliyur,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607002
Tiruppadiripuliyur Bazaar,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607002
Tiruppadiripuliyur West,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607002
Akkarai Gori,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Annavalli,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Cuddalore Old Town,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Cuddalore Ot Bazaar,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Cuddalore Port,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Kodukkanpalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Pachayankuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Ramapuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Sedapalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Sellankuppam,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Valisodanaipalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Vasantharayanpalayam,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
Vellakarai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607003
M.Pudur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607004
Sathankuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607004
Vandipalayam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607004
Capperquary,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607005
Poondiyankuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607005
Sangolikuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607005
Sipcot Cuddalore,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607005
Gundu Uppalavadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607006
Kondur,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607006
Suba Uppalavadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607006
Alagaperumalkuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Anathur,,Sub Post Office,Delivery,Tamilnadu,Villupuram,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Aviyanur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Kudimiyankuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Manamthavizhnthaputhur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Melthaniyalampattu,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Natham,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Pythambadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Sirugramam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Somasipalayam,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Veerraperumanallur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607101
Badrakottai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Chinnapanaickenpalayam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Edayarkuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
N.Moolakuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Naduveerappattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Pallavarayanatham,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Palur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Silambinathanpettai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607102
Arasadikkuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Kadambuliyur,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Kiliruppu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Marungur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Melmampattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Nadukkuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Siruthondamadevi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607103
Elumedu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Kalinjikuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Kongarayanur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Melpattambakkam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Perumalnaickenpalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Sornavur Melpathi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607104
Gudithangi,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Kilarungunam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Nellikkuppam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607105
Nellikuppam Bazaar,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607105
Sholavalli,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Tirukandeeswaram,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Vanamadevi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Vanpakkam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607105
Anguchettipalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Kanisapakkam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Kilmampattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Lakshminarayanapuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Maligampattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Panikuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Panruti,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Panruti East,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Panruti West,,Sub Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Sathipattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Semmedu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Semokottai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Siruvathur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Tiruvamur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607106
Arasur,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Arumpattu,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Enathimangalam,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Eruvelipattu,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Perangiyur,,Sub Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Semmar,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Sithanangur,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Valayampattu,,Branch Post Office,Delivery,Tamilnadu,Villupuram,Vriddhachalam,Tiruchy,Ulundurpet,Tamil Nadu,India,607107
Bandarakottai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607108
Enathirimangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607108
Karumbur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607108
Oraiyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607108
Puthupet (CDL),,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Panruti,Tamil Nadu,India,607108
Alaginatham,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
Gunamangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
Kalaiyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
Marudadu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
Nathapattu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
Varakalpattu,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,607109
