Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Mehatpur Oladini,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144521
Nawanpind Tapprian,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Rakkar Bet,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Rattewal,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Takarala,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Thopia,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Udhanwal,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144521
Bagowal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144522
Banah,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144522
Bharthala,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144522
Kathagrh,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144522
Majara Jattan,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144522
Mutton,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144522
Nighi,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144522
Bhawanipur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Binewal,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Garhi Mansowal,,Branch Post Office,Non-Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Haibowal,,Branch Post Office,Non-Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Kalewal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Garhshankar,Punjab,India,144523
Kotmaira,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Mehand Wani,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Nainwan,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144523
Begumpur,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144524
Chandpur Rurki,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144524
Kareempur Chahwala,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144524
Pojewal,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144524
Saroa,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144524
Torowal,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144524
Chandiani Khurd,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144525
Makhoopur,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144525
Mallewal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144525
Sahdra,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144525
Sahiba,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144525
Bachhauri,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Chinkoa,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Garle Dhaha,,Branch Post Office,Non-Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Gulpur,,Branch Post Office,Non-Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Karawar,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Kaulgarh,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Mehandpur,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Mohar,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Mojowal Majara,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Phirni Mazara,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Rakkran Dhaha,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Rurki Muglan,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144526
Basiala,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,,Punjab,India,144527
Bora,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144527
Degham,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144527
Denowal Kalan,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144527
Garhi Matton,,Branch Post Office,Non-Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144527
Garhshanker,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Garhshankar,Punjab,India,144527
Gogon,,Branch Post Office,Non-Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Garhshankar,Punjab,India,144527
Ibrahimpur,,Branch Post Office,Non-Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144527
Khanpur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Garhshankar,Punjab,India,144527
Ror Mazara,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Garhshankar,Punjab,India,144527
Badesron,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Birampur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Fateh Pur Khurd,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiar Pur,Punjab,India,144528
Kukkran,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Moela Wahidpur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,,Punjab,India,144528
Padrana,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Pakhowal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Rampur Bilron,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Saleempur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Satnaur,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144528
Bharowal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,,Punjab,India,144529
Dadyal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144529
Jassowal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144529
Paddi Sura Singh,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144529
Saila Kalan,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144529
Saila Khurd,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144529
Fateh Pur Kothi,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144530
Gajjar,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiar Pur,Punjab,India,144530
Jaijon,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144530
Lalwan,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144530
Rampur Jhanjowal,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144530
Kitna,,Branch Post Office,Non-Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,,Punjab,India,144531
Moranwali,,Sub Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144531
Possi,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144531
Chak Singha,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144532
Dhamai,,Branch Post Office,Delivery,Punjab,Hoshiarpur,Hoshiarpur,Chandigarh Region,Hoshiarpur,Punjab,India,144532
Hayatpur Rurki,,Branch Post Office,Non-Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144532
Panam,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144532
Rurki Khas,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144532
Sahungra,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144532
Samundra,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144532
Simbli,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Nawanshahar,Punjab,India,144532
Asron,,Sub Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144533
Rel,,Branch Post Office,Delivery,Punjab,Nawanshahr,Hoshiarpur,Chandigarh Region,Balachaur,Punjab,India,144533
Amrit Bazar(Kapurthala),,Sub Post Office,Non-Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144601
Kanjli Road Kapurthala,,Sub Post Office,Non-Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144601
Kapurthala,,Head Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144601
Kapurthala Town,,Sub Post Office,Non-Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144601
Sainik School Kapurthala,,Sub Post Office,Non-Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144601
Rail Coach Factory,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144602
Ahmedpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Aujla Jogi,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Baler Khanpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Bhawanipur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Dhapai,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Ibban,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Khaira Majha,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Jalandhar -II,Punjab,India,144603
Khanowal,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Mansoorwal,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Nathu Chahal,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
PTU Campus Kapurthala,,Sub Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Jalandhar-II,Punjab,India,144603
Wadala Kalan,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144603
Fattu Dhinga,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144606
Khiranwali,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144606
Khukhrain,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144606
Talwandi Chaudharian,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144606
Bhanolanga,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144620
Bhulana,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,,Punjab,India,144620
Dadwindi,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144620
Khaira Dona,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144620
Mahabalipur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144620
Merripur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144620
Mothanwala,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144620
Saidowal,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,,Punjab,India,144620
Sheikhupur (Kapurthala),,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144620
Akbarpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144621
Awan Bikeshah,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144621
Bariar,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144621
Begowal,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,,Punjab,India,144621
Jaid,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144621
Alampur Bhakha,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144622
Bhadas,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144622
Bholath,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144622
Boparai,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144622
Butter,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Jalandhar -II,Punjab,India,144622
Khassan,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144622
Mana Talwandi,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144622
Ramgarh,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144622
Sher Singh Wala,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144622
Adhi,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144623
Jallowal Madhopur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144623
Kala Sanghian,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144623
Khiwa,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144623
Nijjran,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Jalandhar -II,Punjab,India,144623
Rahimpur,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Jalandhar -II,Punjab,India,144623
Talwandi Saleem,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144623
Uggi,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144623
Chakoki,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144624
Mirzapur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144624
Nadala,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144624
Raipur Arryan,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144624
Talwara,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bholath,Punjab,India,144624
Kular,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144625
Sandhu Chatha,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144625
Sidhwan Dona,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144625
Talwandi Madho,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144625
Dalla,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144626
Gnqc Sultanpur,,Sub Post Office,Non-Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144626
Kabirpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144626
Paramjitpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144626
Rampur Jagir,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,,Punjab,India,144626
Sarai Jattan,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144626
Sherpur Dona,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144626
Sultanpur Lodhi,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144626
Burewal,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144628
Khalu,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144628
Nasirpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144628
Saidpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144628
Thatha Jadid,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144628
Tibba,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur Lodhi,Punjab,India,144628
Bara Jodh Singh,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144629
Gidder Pindi,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Kang Kalan,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Kang Khurd,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144629
Lohian,,Sub Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Manak,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Nahal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Nawanpind Danewal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Sultanpur,Punjab,India,144629
Phul Gudewal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,,Punjab,India,144629
Turna,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144629
Yusufpur Darewal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144629
Bopa Rai Kalan (Jalandhar),,Sub Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Gohir,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Herran,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144630
Kang Saboo,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Mundh,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Rasulpur Kalan,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,,Punjab,India,144630
Sainiwal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Talwandi Bhairon,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144630
Miani Bhagopurian,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144631
Nangal Lubana,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Bhulath,Punjab,India,144631
Birk,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Chachoki,,Sub Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Ghurka,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Jandiali,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Khothra Kalan,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Mauli,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Mehli,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Nawanshahr,Punjab,India,144632
P.C.Jamalpur,,Branch Post Office,Delivery,Punjab,Kapurthala,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144632
Dhanipind,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144633
Lakhanpal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144633
Sarhali (Jalandhar),,Sub Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Phagwara,Punjab,India,144633
Chak Chela,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144701
Daulatpur Dhadde,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Shahkot,Punjab,India,144701
Gill Seowal,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144701
Kangnah,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Kapurthala,Punjab,India,144701
Khanpur Dhadde,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144701
Malsian,,Sub Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakoder,Punjab,India,144701
Malupur,,Branch Post Office,Delivery,Punjab,Jalandhar,Kapurthala,Chandigarh Region,Nakodar,Punjab,India,144701
