Hebbal Kempapura,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560024
Bangalore Sub Foreign Post,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,NA,Karnataka,India,560025
CMP Centre And School,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560025
Museum Road,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560025
Richmond Town,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560025
Deepanjalinagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560026
Governmemnt Electric Factory,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560026
Sampangiramnagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560027
Shanthinagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560027
Wilson Garden,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560027
Tyagrajnagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore,Bangalore South,Karnataka,India,560028
Dharmaram College,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560029
Tavarekere,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore,Karnataka,India,560029
Adugodi,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560030
P&T Col. Kavalbyrasandra,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560032
R T Nagar,,Head Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560032
Maruthi Sevanagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560033
Agara,,Branch Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560034
Koramangala,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560034
Koramangala I Block,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560034
St. John's Medical College,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560034
Carmelram,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560035
Devasandra,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560036
Krishnarajapuram,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560036
Doddanekkundi,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560037
Kundalahalli,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560037
Marathahalli Colony,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560037
Rameshnagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560037
Indiranagar (Bangalore),,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560038
Nayandahalli,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560039
Chandra Lay Out,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560040
Vijayanagar (Bangalore),,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560040
Vijayanagar East,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560040
Jayanagar,,Head Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560041
Tilaknagar (Bangalore),,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560041
Sivan Chetty Gardens,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560042
Banaswadi,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560043
Horamavu,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560043
Jalavayuvihar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560043
Kalyananagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560043
Arabic College,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560045
Venkateshapura,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560045
Benson Town,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560046
Jayamahal Road,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,NA,Karnataka,India,560046
Austin Town,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560047
Viveknagar (Bangalore),,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560047
Hoodi,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560048
Mahadevapura,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560048
Bhattarahalli,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560049
