Lohina,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121106
Marraoli,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121106
Sondh,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121106
Banswa,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Bhandoli,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Bhiduki,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Gulawad,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Hassanpur,,Sub Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Likhi,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Tappa Bilochpur,,Branch Post Office,Delivery,Haryana,Faridabad,Faridabad,Ambala  HQ,Hodal,Haryana,India,121107
Arjun Nagar,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Arjun Nagar,Haryana,India,122001
Basai Road,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Basai Road,Haryana,India,122001
Gurgaon,,Head Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Sadar Bazar,Haryana,India,122001
Gurgaon Kty.,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Gurgaon Kty.,Haryana,India,122001
Gurgaon Sector 17,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Sector-17,Haryana,India,122001
Gurgaon South City I,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122001
Khandsa Road,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Gurgaon,Haryana,India,122001
Mini Sectt.,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Mini Sectt.,Haryana,India,122001
New Colony (Gurgaon),,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,New Colony,Haryana,India,122001
Shivaji Nagar (Gurgaon),,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Shivaji Nagar,Haryana,India,122001
Sohna Adda,,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Sohna Adda,Haryana,India,122001
Urban Estate (Gurgaon),,Sub Post Office,Non-Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Urban Estate,Haryana,India,122001
Chakkarpur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122002
DLF QE,,Sub Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Dlf Qe,Haryana,India,122002
Nathupur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122002
Gurgaon Sector 45,,Sub Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Sector -45,Haryana,India,122003
Gwal Pahari,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122003
Jharsa,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122003
Smaspur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122003
Wazirabad,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122003
Khandsa,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122004
Kherki Daula,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122004
Lakhnaula,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122004
Narsinghpur,,Sub Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,Narsinghpur,Haryana,India,122004
Sikanderpur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122004
Sikohpur,,Branch Post Office,Delivery,Haryana,Gurgaon,Gurgaon,Ambala  HQ,NA,Haryana,India,122004
